Date,Product_id,Competitor_id,Competitor_Price
03/12/2013,161,D,60
04/12/2013,161,D,60
05/12/2013,161,D,60
06/12/2013,161,D,60
07/12/2013,161,D,60
08/12/2013,161,D,60
09/12/2013,161,D,60
10/12/2013,161,D,60
11/12/2013,161,D,60
12/12/2013,161,D,60
13/12/2013,161,D,50
14/12/2013,161,D,50
15/12/2013,161,D,50
16/12/2013,161,D,50
17/12/2013,161,D,50
18/12/2013,161,D,50
19/12/2013,161,D,50
20/12/2013,161,D,50
21/12/2013,161,D,50
22/12/2013,161,D,50
23/12/2013,161,D,50
24/12/2013,161,D,50
25/12/2013,161,D,50
26/12/2013,161,D,50
27/12/2013,161,D,60
28/12/2013,161,D,60
29/12/2013,161,D,60
30/12/2013,161,D,60
31/12/2013,161,D,60
01/01/2014,161,D,60
02/01/2014,161,D,60
03/01/2014,161,D,60
04/01/2014,161,D,60
05/01/2014,161,D,60
06/01/2014,161,D,60
07/01/2014,161,D,60
08/01/2014,161,D,60
09/01/2014,161,D,60
10/01/2014,161,D,60
11/01/2014,161,D,60
12/01/2014,161,D,60
13/01/2014,161,D,60
14/01/2014,161,D,60
15/01/2014,161,D,60
16/01/2014,161,D,60
13/02/2014,161,D,60
18/02/2014,161,D,60
18/02/2014,161,D,60
27/02/2014,161,D,60
28/02/2014,161,D,60
01/03/2014,161,D,60
02/03/2014,161,D,60
03/03/2014,161,D,60
04/03/2014,161,D,60
06/03/2014,161,D,60
12/03/2014,161,D,60
25/11/2013,162,D,54.95
26/11/2013,162,D,54.95
27/11/2013,162,D,54.95
28/11/2013,162,D,54.95
15/12/2013,162,D,50
16/12/2013,162,D,50
17/12/2013,162,D,50
18/12/2013,162,D,50
19/12/2013,162,D,50
20/12/2013,162,D,50
21/12/2013,162,D,50
22/12/2013,162,D,50
23/12/2013,162,D,50
24/12/2013,162,D,50
25/12/2013,162,D,50
26/12/2013,162,D,50
27/12/2013,162,D,54.25
28/12/2013,162,D,56.05
29/12/2013,162,D,56.95
30/12/2013,162,D,57.9
31/12/2013,162,D,58.85
01/01/2014,162,D,60
02/01/2014,162,D,60
03/01/2014,162,D,60
04/01/2014,162,D,60
05/01/2014,162,D,60
06/01/2014,162,D,60
07/01/2014,162,D,60
08/01/2014,162,D,59.9
09/01/2014,162,D,59.55
10/01/2014,162,D,59.4
11/01/2014,162,D,59.1
12/01/2014,162,D,58.95
13/01/2014,162,D,58.65
14/01/2014,162,D,59.65
15/01/2014,162,D,60
16/01/2014,162,D,60
13/02/2014,162,D,60
18/02/2014,162,D,60
18/02/2014,162,D,60
27/02/2014,162,D,60
28/02/2014,162,D,60
01/03/2014,162,D,60
02/03/2014,162,D,60
03/03/2014,162,D,60
04/03/2014,162,D,60
06/03/2014,162,D,60
12/03/2014,162,D,60
25/11/2013,163,D,54.95
26/11/2013,163,D,54.95
27/11/2013,163,D,54.95
28/11/2013,163,D,54.95
29/11/2013,163,D,54.95
30/11/2013,163,D,60
01/12/2013,163,D,60
02/12/2013,163,D,60
03/12/2013,163,D,60
04/12/2013,163,D,60
05/12/2013,163,D,60
06/12/2013,163,D,60
07/12/2013,163,D,60
08/12/2013,163,D,60
09/12/2013,163,D,60
10/12/2013,163,D,60
11/12/2013,163,D,50
12/12/2013,163,D,50
13/12/2013,163,D,50
14/12/2013,163,D,50
15/12/2013,163,D,50
16/12/2013,163,D,50
17/12/2013,163,D,50
18/12/2013,163,D,50
19/12/2013,163,D,50
20/12/2013,163,D,50
21/12/2013,163,D,50
22/12/2013,163,D,50
23/12/2013,163,D,50
24/12/2013,163,D,50
25/12/2013,163,D,50
26/12/2013,163,D,50
27/12/2013,163,D,60
28/12/2013,163,D,60
29/12/2013,163,D,60
30/12/2013,163,D,60
31/12/2013,163,D,60
01/01/2014,163,D,60
02/01/2014,163,D,60
03/01/2014,163,D,60
04/01/2014,163,D,60
05/01/2014,163,D,60
06/01/2014,163,D,56.55
07/01/2014,163,D,56.55
08/01/2014,163,D,60
09/01/2014,163,D,60
10/01/2014,163,D,60
11/01/2014,163,D,60
12/01/2014,163,D,60
13/01/2014,163,D,60
14/01/2014,163,D,60
15/01/2014,163,D,60
16/01/2014,163,D,56.55
13/02/2014,163,D,60
18/02/2014,163,D,60
18/02/2014,163,D,60
27/02/2014,163,D,60
28/02/2014,163,D,60
01/03/2014,163,D,60
02/03/2014,163,D,60
03/03/2014,163,D,60
04/03/2014,163,D,60
06/03/2014,163,D,60
12/03/2014,163,D,60
25/11/2013,168,D,82.55
26/11/2013,168,D,82.7
27/11/2013,168,D,81.8
28/11/2013,168,D,81.15
29/11/2013,168,D,81.35
30/11/2013,168,D,81.2
01/12/2013,168,D,80.5
02/12/2013,168,D,80.9
03/12/2013,168,D,80.4
04/12/2013,168,D,80.5
05/12/2013,168,D,79.75
06/12/2013,168,D,81.6
07/12/2013,168,D,83.95
08/12/2013,168,D,83.95
10/12/2013,168,D,85.8
12/12/2013,168,D,75
13/12/2013,168,D,75
14/12/2013,168,D,75
15/12/2013,168,D,75
16/12/2013,168,D,75
17/12/2013,168,D,75
18/12/2013,168,D,75
19/12/2013,168,D,75
20/12/2013,168,D,75
21/12/2013,168,D,75
22/12/2013,168,D,75
23/12/2013,168,D,75
24/12/2013,168,D,75
25/12/2013,168,D,75
26/12/2013,168,D,75
27/12/2013,168,D,87.8
28/12/2013,168,D,87.8
29/12/2013,168,D,87.8
30/12/2013,168,D,87.8
15/01/2014,168,D,87.8
16/01/2014,168,D,87.8
13/02/2014,168,D,85.95
18/02/2014,168,D,85.45
18/02/2014,168,D,85.45
27/02/2014,168,D,78.95
28/02/2014,168,D,81.65
01/03/2014,168,D,81.65
02/03/2014,168,D,77.75
03/03/2014,168,D,84.35
04/03/2014,168,D,85.45
06/03/2014,168,D,85.45
12/03/2014,168,D,77.5
25/11/2013,171,D,170
26/11/2013,171,D,164.25
27/11/2013,171,D,166.8
28/11/2013,171,D,168.6
29/11/2013,171,D,169.7
30/11/2013,171,D,157.6
01/12/2013,171,D,157.6
05/12/2013,171,D,157.6
06/12/2013,171,D,157.6
07/12/2013,171,D,157.6
08/12/2013,171,D,157.6
09/12/2013,171,D,157.6
10/12/2013,171,D,157.6
11/12/2013,171,D,157.6
12/12/2013,171,D,157.6
13/12/2013,171,D,157.6
14/12/2013,171,D,157.6
15/12/2013,171,D,157.6
16/12/2013,171,D,157.6
17/12/2013,171,D,157.6
18/12/2013,171,D,157.6
19/12/2013,171,D,157.6
20/12/2013,171,D,157.6
21/12/2013,171,D,157.6
22/12/2013,171,D,157.6
23/12/2013,171,D,157.6
24/12/2013,171,D,157.6
25/12/2013,171,D,157.6
26/12/2013,171,D,157.6
27/12/2013,171,D,157.6
28/12/2013,171,D,157.6
29/12/2013,171,D,157.6
15/01/2014,171,D,157.6
16/01/2014,171,D,157.6
13/02/2014,171,D,157.6
18/02/2014,171,D,149.6
18/02/2014,171,D,149.6
27/02/2014,171,D,157.6
28/02/2014,171,D,157.6
01/03/2014,171,D,157.6
02/03/2014,171,D,157.6
03/03/2014,171,D,157.6
04/03/2014,171,D,157.6
06/03/2014,171,D,157.6
12/03/2014,171,D,157.6
25/11/2013,172,D,101.25
26/11/2013,172,D,101.25
27/11/2013,172,D,101.25
28/11/2013,172,D,101.25
29/11/2013,172,D,101.25
30/11/2013,172,D,101.25
01/12/2013,172,D,101.25
02/12/2013,172,D,101.25
03/12/2013,172,D,101.25
04/12/2013,172,D,101.25
05/12/2013,172,D,101.25
06/12/2013,172,D,101.25
07/12/2013,172,D,101.25
08/12/2013,172,D,101.25
09/12/2013,172,D,101.25
10/12/2013,172,D,101.25
11/12/2013,172,D,101.25
12/12/2013,172,D,101.25
13/12/2013,172,D,101.25
14/12/2013,172,D,101.25
15/12/2013,172,D,101.25
18/12/2013,172,D,101.25
19/12/2013,172,D,101.25
07/01/2014,172,D,75.9
08/01/2014,172,D,75.9
09/01/2014,172,D,75.9
10/01/2014,172,D,75.9
11/01/2014,172,D,75.9
12/01/2014,172,D,75.9
13/01/2014,172,D,75.9
14/01/2014,172,D,137.35
15/01/2014,172,D,139.75
16/01/2014,172,D,140.85
13/02/2014,172,D,121.95
18/02/2014,172,D,122.25
18/02/2014,172,D,122.25
27/02/2014,172,D,122.05
28/02/2014,172,D,122
01/03/2014,172,D,122
02/03/2014,172,D,120.7
03/03/2014,172,D,122.1
04/03/2014,172,D,122
06/03/2014,172,D,117.35
12/03/2014,172,D,117.35
27/11/2013,181,D,50
28/11/2013,181,D,50
29/11/2013,181,D,37.5
30/11/2013,181,D,37.5
01/12/2013,181,D,37.5
02/12/2013,181,D,37.5
03/12/2013,181,D,37.5
04/12/2013,181,D,37.5
05/12/2013,181,D,37.5
06/12/2013,181,D,37.5
07/12/2013,181,D,37.5
08/12/2013,181,D,37.5
09/12/2013,181,D,37.5
10/12/2013,181,D,37.5
11/12/2013,181,D,37.5
16/01/2014,181,D,49.95
13/02/2014,181,D,45
18/02/2014,181,D,37.85
18/02/2014,181,D,37.85
27/02/2014,181,D,45.9
28/02/2014,181,D,45.9
01/03/2014,181,D,45.9
02/03/2014,181,D,37.85
03/03/2014,181,D,37.85
04/03/2014,181,D,37.85
27/11/2013,182,D,37.5
28/11/2013,182,D,37.5
29/11/2013,182,D,37.5
30/11/2013,182,D,37.5
01/12/2013,182,D,37.5
02/12/2013,182,D,37.5
03/12/2013,182,D,37.5
04/12/2013,182,D,37.5
05/12/2013,182,D,37.5
06/12/2013,182,D,37.5
07/12/2013,182,D,37.5
08/12/2013,182,D,37.5
09/12/2013,182,D,37.5
10/12/2013,182,D,37.5
11/12/2013,182,D,37.5
12/12/2013,182,D,37.5
13/12/2013,182,D,37.5
14/12/2013,182,D,37.5
15/12/2013,182,D,37.5
16/12/2013,182,D,37.5
17/12/2013,182,D,37.5
18/12/2013,182,D,37.5
19/12/2013,182,D,37.5
20/12/2013,182,D,37.5
21/12/2013,182,D,37.5
22/12/2013,182,D,37.5
23/12/2013,182,D,37.5
24/12/2013,182,D,37.5
25/12/2013,182,D,37.5
26/12/2013,182,D,37.5
27/12/2013,182,D,37.5
28/12/2013,182,D,37.5
29/12/2013,182,D,37.5
30/12/2013,182,D,37.5
31/12/2013,182,D,37.5
01/01/2014,182,D,50
02/01/2014,182,D,50
03/01/2014,182,D,50
04/01/2014,182,D,50
05/01/2014,182,D,50
06/01/2014,182,D,50
07/01/2014,182,D,50
08/01/2014,182,D,50
09/01/2014,182,D,50
10/01/2014,182,D,50
11/01/2014,182,D,50
12/01/2014,182,D,50
13/01/2014,182,D,50
14/01/2014,182,D,50
15/01/2014,182,D,50
16/01/2014,182,D,50
13/02/2014,182,D,50
18/02/2014,182,D,50
18/02/2014,182,D,50
27/02/2014,182,D,49.95
28/02/2014,182,D,49.95
01/03/2014,182,D,49.95
02/03/2014,182,D,49.95
03/03/2014,182,D,49.95
04/03/2014,182,D,49.95
06/03/2014,182,D,49.95
12/03/2014,182,D,49.85
25/11/2013,183,D,41.25
26/11/2013,183,D,41.25
27/11/2013,183,D,41.25
28/11/2013,183,D,41.25
29/11/2013,183,D,41.25
30/11/2013,183,D,41.25
01/12/2013,183,D,41.25
02/12/2013,183,D,41.25
03/12/2013,183,D,41.25
04/12/2013,183,D,41.25
05/12/2013,183,D,41.25
06/12/2013,183,D,41.25
07/12/2013,183,D,41.25
08/12/2013,183,D,41.25
09/12/2013,183,D,41.25
10/12/2013,183,D,41.25
11/12/2013,183,D,41.25
12/12/2013,183,D,41.25
13/12/2013,183,D,41.25
14/12/2013,183,D,41.25
15/12/2013,183,D,41.25
16/12/2013,183,D,41.25
17/12/2013,183,D,41.25
18/12/2013,183,D,41.25
19/12/2013,183,D,41.25
13/02/2014,183,D,38.45
18/02/2014,183,D,38.45
18/02/2014,183,D,38.45
27/02/2014,183,D,38.45
28/02/2014,183,D,38.45
01/03/2014,183,D,38.45
02/03/2014,183,D,38.45
03/03/2014,183,D,38.45
04/03/2014,183,D,38.45
06/03/2014,183,D,38.45
12/03/2014,183,D,38.45
25/11/2013,184,D,50
26/11/2013,184,D,50
27/11/2013,184,D,50
28/11/2013,184,D,50
29/11/2013,184,D,50
30/11/2013,184,D,50
01/12/2013,184,D,50
02/12/2013,184,D,50
03/12/2013,184,D,50
04/12/2013,184,D,50
05/12/2013,184,D,37.5
06/12/2013,184,D,37.5
07/12/2013,184,D,37.5
08/12/2013,184,D,37.5
09/12/2013,184,D,37.5
10/12/2013,184,D,37.5
11/12/2013,184,D,37.5
12/12/2013,184,D,37.5
13/12/2013,184,D,37.5
14/12/2013,184,D,37.5
15/12/2013,184,D,49.95
16/12/2013,184,D,49.95
17/12/2013,184,D,41.05
18/12/2013,184,D,41.05
19/12/2013,184,D,41.05
20/12/2013,184,D,41.05
21/12/2013,184,D,41.05
22/12/2013,184,D,41.05
23/12/2013,184,D,41.05
24/12/2013,184,D,41.05
25/12/2013,184,D,41.05
26/12/2013,184,D,41.05
27/12/2013,184,D,41.05
28/12/2013,184,D,41.05
29/12/2013,184,D,41.05
30/12/2013,184,D,41.05
31/12/2013,184,D,41.05
01/01/2014,184,D,41.05
02/01/2014,184,D,41.05
03/01/2014,184,D,41.05
04/01/2014,184,D,41.05
05/01/2014,184,D,41.05
06/01/2014,184,D,41.05
07/01/2014,184,D,41.05
08/01/2014,184,D,39.5
09/01/2014,184,D,40.2
10/01/2014,184,D,40.2
11/01/2014,184,D,40.2
12/01/2014,184,D,40.2
13/01/2014,184,D,40.2
14/01/2014,184,D,40.2
15/01/2014,184,D,40.2
16/01/2014,184,D,40.2
13/02/2014,184,D,49.95
18/02/2014,184,D,47.5
18/02/2014,184,D,47.5
27/02/2014,184,D,50
28/02/2014,184,D,50
01/03/2014,184,D,50
02/03/2014,184,D,50
03/03/2014,184,D,50
04/03/2014,184,D,50
06/03/2014,184,D,50
12/03/2014,184,D,47.5
25/11/2013,185,D,29.95
26/11/2013,185,D,29.95
27/11/2013,185,D,29.4
28/11/2013,185,D,29.25
29/11/2013,185,D,29.65
30/11/2013,185,D,29.65
01/12/2013,185,D,30
02/12/2013,185,D,30
03/12/2013,185,D,30
04/12/2013,185,D,30
05/12/2013,185,D,30
06/12/2013,185,D,30
07/12/2013,185,D,30
08/12/2013,185,D,29.45
09/12/2013,185,D,29.25
10/12/2013,185,D,29.25
11/12/2013,185,D,29.25
12/12/2013,185,D,29.7
13/12/2013,185,D,29.25
14/12/2013,185,D,29.25
15/12/2013,185,D,29.25
16/12/2013,185,D,29.25
17/12/2013,185,D,29.25
18/12/2013,185,D,30
19/12/2013,185,D,30
20/12/2013,185,D,30
21/12/2013,185,D,30
22/12/2013,185,D,30
23/12/2013,185,D,30
24/12/2013,185,D,30
25/12/2013,185,D,30
26/12/2013,185,D,30
27/12/2013,185,D,30
28/12/2013,185,D,30
29/12/2013,185,D,30
30/12/2013,185,D,30
31/12/2013,185,D,30
01/01/2014,185,D,30
02/01/2014,185,D,30
03/01/2014,185,D,30
04/01/2014,185,D,30
05/01/2014,185,D,30
06/01/2014,185,D,30
07/01/2014,185,D,30
08/01/2014,185,D,30
09/01/2014,185,D,30
10/01/2014,185,D,30
11/01/2014,185,D,30
12/01/2014,185,D,30
13/01/2014,185,D,30
14/01/2014,185,D,30
15/01/2014,185,D,30
16/01/2014,185,D,30
13/02/2014,185,D,29.8
27/02/2014,185,D,30
28/02/2014,185,D,30
01/03/2014,185,D,30
02/03/2014,185,D,30
03/03/2014,185,D,30
04/03/2014,185,D,30
06/03/2014,185,D,30
12/03/2014,185,D,30
25/11/2013,186,D,50
26/11/2013,186,D,42.8
27/11/2013,186,D,42.8
28/11/2013,186,D,42.8
29/11/2013,186,D,42.8
30/11/2013,186,D,42.8
01/12/2013,186,D,42.8
02/12/2013,186,D,42.8
03/12/2013,186,D,42.8
04/12/2013,186,D,42.8
05/12/2013,186,D,42.8
06/12/2013,186,D,42.8
07/12/2013,186,D,42.8
08/12/2013,186,D,42.8
09/12/2013,186,D,42.8
10/12/2013,186,D,42
11/12/2013,186,D,37.5
12/12/2013,186,D,37.5
13/12/2013,186,D,37.5
14/12/2013,186,D,37.5
15/12/2013,186,D,37.5
16/12/2013,186,D,37.5
17/12/2013,186,D,37.5
18/12/2013,186,D,37.5
19/12/2013,186,D,37.5
20/12/2013,186,D,37.5
21/12/2013,186,D,37.5
22/12/2013,186,D,37.5
23/12/2013,186,D,37.5
24/12/2013,186,D,37.5
25/12/2013,186,D,37.5
26/12/2013,186,D,37.5
27/12/2013,186,D,43.45
28/12/2013,186,D,43.45
29/12/2013,186,D,43.45
30/12/2013,186,D,43.45
31/12/2013,186,D,43.45
01/01/2014,186,D,43.45
02/01/2014,186,D,43.45
03/01/2014,186,D,43.45
04/01/2014,186,D,43.45
05/01/2014,186,D,43.45
06/01/2014,186,D,43.45
07/01/2014,186,D,43.45
08/01/2014,186,D,43.45
09/01/2014,186,D,43.45
10/01/2014,186,D,43.45
11/01/2014,186,D,43.45
12/01/2014,186,D,43.45
13/01/2014,186,D,50
14/01/2014,186,D,43.45
15/01/2014,186,D,43.45
16/01/2014,186,D,43.45
13/02/2014,186,D,50
18/02/2014,186,D,50
18/02/2014,186,D,50
27/02/2014,186,D,49.95
28/02/2014,186,D,49.95
01/03/2014,186,D,49.95
02/03/2014,186,D,49.95
03/03/2014,186,D,49.95
04/03/2014,186,D,49.95
06/03/2014,186,D,49.95
12/03/2014,186,D,49.95
25/11/2013,187,D,37.5
26/11/2013,187,D,37.5
27/11/2013,187,D,37.5
28/11/2013,187,D,37.5
29/11/2013,187,D,37.5
30/11/2013,187,D,37.5
01/12/2013,187,D,37.5
02/12/2013,187,D,37.5
03/12/2013,187,D,37.5
04/12/2013,187,D,37.5
05/12/2013,187,D,37.5
06/12/2013,187,D,37.5
07/12/2013,187,D,37.5
08/12/2013,187,D,37.5
09/12/2013,187,D,37.5
10/12/2013,187,D,37.5
11/12/2013,187,D,37.5
12/12/2013,187,D,37.5
13/12/2013,187,D,37.5
14/12/2013,187,D,37.5
15/12/2013,187,D,37.5
16/12/2013,187,D,37.5
17/12/2013,187,D,37.5
18/12/2013,187,D,37.5
19/12/2013,187,D,37.5
20/12/2013,187,D,37.5
21/12/2013,187,D,37.5
22/12/2013,187,D,37.5
23/12/2013,187,D,37.5
24/12/2013,187,D,37.5
25/12/2013,187,D,37.5
26/12/2013,187,D,37.5
27/12/2013,187,D,37.5
28/12/2013,187,D,37.5
29/12/2013,187,D,37.5
30/12/2013,187,D,37.5
31/12/2013,187,D,37.5
01/01/2014,187,D,37.5
02/01/2014,187,D,37.5
03/01/2014,187,D,37.5
04/01/2014,187,D,37.5
05/01/2014,187,D,37.5
06/01/2014,187,D,37.5
07/01/2014,187,D,37.5
08/01/2014,187,D,37.5
09/01/2014,187,D,37.5
10/01/2014,187,D,37.5
11/01/2014,187,D,37.5
12/01/2014,187,D,37.5
13/01/2014,187,D,37.5
14/01/2014,187,D,37.5
15/01/2014,187,D,37.5
16/01/2014,187,D,37.5
13/02/2014,187,D,37.5
18/02/2014,187,D,37.5
18/02/2014,187,D,37.5
27/02/2014,187,D,37.5
28/02/2014,187,D,37.5
01/03/2014,187,D,37.5
02/03/2014,187,D,37.5
03/03/2014,187,D,37.5
04/03/2014,187,D,37.5
06/03/2014,187,D,37.5
12/03/2014,187,D,37.5
25/11/2013,188,D,67.85
26/11/2013,188,D,59.95
27/11/2013,188,D,59.95
28/11/2013,188,D,60
29/11/2013,188,D,60
30/11/2013,188,D,60
01/12/2013,188,D,60
02/12/2013,188,D,60
12/03/2014,188,D,77.35
25/11/2013,189,D,50
26/11/2013,189,D,50
27/11/2013,189,D,50
28/11/2013,189,D,50
29/11/2013,189,D,50
30/11/2013,189,D,50
01/12/2013,189,D,50
02/12/2013,189,D,50
03/12/2013,189,D,50
04/12/2013,189,D,50
05/12/2013,189,D,50
06/12/2013,189,D,50
07/12/2013,189,D,50
08/12/2013,189,D,50
09/12/2013,189,D,50
10/12/2013,189,D,50
11/12/2013,189,D,50
12/12/2013,189,D,50
13/12/2013,189,D,50
14/12/2013,189,D,50
15/12/2013,189,D,50
16/12/2013,189,D,50
17/12/2013,189,D,50
18/12/2013,189,D,50
19/12/2013,189,D,50
20/12/2013,189,D,50
21/12/2013,189,D,50
22/12/2013,189,D,50
23/12/2013,189,D,50
24/12/2013,189,D,50
25/12/2013,189,D,50
26/12/2013,189,D,50
27/12/2013,189,D,50
28/12/2013,189,D,50
29/12/2013,189,D,50
30/12/2013,189,D,50
31/12/2013,189,D,50
01/01/2014,189,D,50
02/01/2014,189,D,50
03/01/2014,189,D,50
04/01/2014,189,D,50
05/01/2014,189,D,50
06/01/2014,189,D,50
07/01/2014,189,D,50
08/01/2014,189,D,50
09/01/2014,189,D,50
10/01/2014,189,D,50
11/01/2014,189,D,50
12/01/2014,189,D,50
13/01/2014,189,D,50
14/01/2014,189,D,50
15/01/2014,189,D,50
16/01/2014,189,D,50
13/02/2014,189,D,61.3
18/02/2014,189,D,61.5
18/02/2014,189,D,61.5
27/02/2014,189,D,61.3
28/02/2014,189,D,61.3
01/03/2014,189,D,61.5
02/03/2014,189,D,61.5
03/03/2014,189,D,61.5
04/03/2014,189,D,61.45
06/03/2014,189,D,61.1
12/03/2014,189,D,60.75
25/11/2013,190,D,60
26/11/2013,190,D,60
27/11/2013,190,D,60
28/11/2013,190,D,60
29/11/2013,190,D,60
30/11/2013,190,D,60
01/12/2013,190,D,60
02/12/2013,190,D,60
03/12/2013,190,D,60
04/12/2013,190,D,60
06/12/2013,190,D,60
07/12/2013,190,D,60
08/12/2013,190,D,60
09/12/2013,190,D,60
10/12/2013,190,D,60
11/12/2013,190,D,60
12/12/2013,190,D,60
13/12/2013,190,D,60
14/12/2013,190,D,60
15/12/2013,190,D,60
16/12/2013,190,D,79.95
17/12/2013,190,D,79.95
18/12/2013,190,D,79.95
19/12/2013,190,D,79.95
20/12/2013,190,D,79.95
21/12/2013,190,D,79.95
22/12/2013,190,D,79.95
23/12/2013,190,D,79.95
24/12/2013,190,D,79.95
25/12/2013,190,D,79.95
26/12/2013,190,D,79.95
27/12/2013,190,D,79.95
28/12/2013,190,D,79.95
29/12/2013,190,D,79.95
30/12/2013,190,D,79.95
31/12/2013,190,D,79.95
01/01/2014,190,D,79.95
02/01/2014,190,D,79.95
03/01/2014,190,D,79.95
05/01/2014,190,D,79.95
06/01/2014,190,D,79.95
07/01/2014,190,D,79.95
08/01/2014,190,D,79.95
09/01/2014,190,D,79.95
10/01/2014,190,D,79.95
11/01/2014,190,D,79.95
12/01/2014,190,D,79.95
13/01/2014,190,D,79.95
14/01/2014,190,D,79.95
15/01/2014,190,D,79.95
16/01/2014,190,D,79.95
13/02/2014,190,D,79.95
18/02/2014,190,D,79.95
18/02/2014,190,D,79.95
27/02/2014,190,D,80
28/02/2014,190,D,80
01/03/2014,190,D,80
02/03/2014,190,D,80
03/03/2014,190,D,80
04/03/2014,190,D,80
06/03/2014,190,D,80
12/03/2014,190,D,80
25/11/2013,192,D,53.4
26/11/2013,192,D,53.4
27/11/2013,192,D,53.4
28/11/2013,192,D,53.4
29/11/2013,192,D,53.4
30/11/2013,192,D,53.4
01/12/2013,192,D,53.4
02/12/2013,192,D,53.4
03/12/2013,192,D,53.4
04/12/2013,192,D,53.4
05/12/2013,192,D,53.4
06/12/2013,192,D,71.8
07/12/2013,192,D,74.2
08/12/2013,192,D,74.2
09/12/2013,192,D,74.4
10/12/2013,192,D,74.4
11/12/2013,192,D,74.05
12/12/2013,192,D,73.95
13/12/2013,192,D,74.2
14/12/2013,192,D,73.95
15/12/2013,192,D,74.6
16/12/2013,192,D,74.6
17/12/2013,192,D,74.6
18/12/2013,192,D,73.95
19/12/2013,192,D,73.85
20/12/2013,192,D,73.75
21/12/2013,192,D,73.75
22/12/2013,192,D,73.65
23/12/2013,192,D,73.45
24/12/2013,192,D,73.35
25/12/2013,192,D,73.25
26/12/2013,192,D,73.25
27/12/2013,192,D,73.25
28/12/2013,192,D,72.95
29/12/2013,192,D,72.85
30/12/2013,192,D,72.85
31/12/2013,192,D,72.85
01/01/2014,192,D,72.65
02/01/2014,192,D,72.55
03/01/2014,192,D,72.35
04/01/2014,192,D,72.25
05/01/2014,192,D,72.15
06/01/2014,192,D,71.95
07/01/2014,192,D,71.85
08/01/2014,192,D,71.75
09/01/2014,192,D,71.55
10/01/2014,192,D,71.45
11/01/2014,192,D,71.25
12/01/2014,192,D,72.45
13/01/2014,192,D,72.5
14/01/2014,192,D,72.5
15/01/2014,192,D,72.5
16/01/2014,192,D,74.35
13/02/2014,192,D,68.15
18/02/2014,192,D,67.35
18/02/2014,192,D,67.35
27/02/2014,192,D,68.75
28/02/2014,192,D,68.75
01/03/2014,192,D,68.75
02/03/2014,192,D,68.75
03/03/2014,192,D,68.75
04/03/2014,192,D,68.75
06/03/2014,192,D,71.2
12/03/2014,192,D,74.55
25/11/2013,193,D,37.5
26/11/2013,193,D,37.5
27/11/2013,193,D,37.5
28/11/2013,193,D,37.5
29/11/2013,193,D,37.5
30/11/2013,193,D,37.5
01/12/2013,193,D,37.5
06/12/2013,193,D,37.5
07/12/2013,193,D,37.5
08/12/2013,193,D,37.5
09/12/2013,193,D,37.5
13/12/2013,193,D,37.5
14/12/2013,193,D,37.5
15/12/2013,193,D,37.5
16/12/2013,193,D,37.5
17/12/2013,193,D,37.5
18/12/2013,193,D,37.5
19/12/2013,193,D,37.5
20/12/2013,193,D,37.5
21/12/2013,193,D,37.5
22/12/2013,193,D,37.5
23/12/2013,193,D,37.5
24/12/2013,193,D,37.5
25/12/2013,193,D,37.5
26/12/2013,193,D,37.5
27/12/2013,193,D,37.5
28/12/2013,193,D,37.5
29/12/2013,193,D,37.5
30/12/2013,193,D,37.5
31/12/2013,193,D,37.5
01/01/2014,193,D,37.5
02/01/2014,193,D,37.5
03/01/2014,193,D,37.5
04/01/2014,193,D,37.5
05/01/2014,193,D,37.5
06/01/2014,193,D,37.5
07/01/2014,193,D,37.5
08/01/2014,193,D,37.5
09/01/2014,193,D,37.5
10/01/2014,193,D,37.5
11/01/2014,193,D,37.5
16/01/2014,193,D,37.5
13/02/2014,193,D,37.5
27/02/2014,193,D,37.5
28/02/2014,193,D,37.5
01/03/2014,193,D,37.5
02/03/2014,193,D,37.5
03/03/2014,193,D,37.5
04/03/2014,193,D,37.5
06/03/2014,193,D,37.5
12/03/2014,193,D,37.5
25/11/2013,194,D,37.5
26/11/2013,194,D,37.5
27/11/2013,194,D,37.5
28/11/2013,194,D,37.5
29/11/2013,194,D,37.5
30/11/2013,194,D,37.5
01/12/2013,194,D,37.5
02/12/2013,194,D,37.5
03/12/2013,194,D,37.5
04/12/2013,194,D,37.5
05/12/2013,194,D,37.5
06/12/2013,194,D,37.5
07/12/2013,194,D,37.5
08/12/2013,194,D,37.5
09/12/2013,194,D,37.5
10/12/2013,194,D,37.5
11/12/2013,194,D,37.5
12/12/2013,194,D,37.5
13/12/2013,194,D,37.5
14/12/2013,194,D,37.5
15/12/2013,194,D,37.5
16/12/2013,194,D,37.5
17/12/2013,194,D,37.5
18/12/2013,194,D,37.5
19/12/2013,194,D,37.5
20/12/2013,194,D,37.5
21/12/2013,194,D,37.5
22/12/2013,194,D,37.5
23/12/2013,194,D,37.5
24/12/2013,194,D,37.5
25/12/2013,194,D,37.5
26/12/2013,194,D,37.5
27/12/2013,194,D,37.5
28/12/2013,194,D,37.5
29/12/2013,194,D,37.5
30/12/2013,194,D,37.5
31/12/2013,194,D,37.5
01/01/2014,194,D,37.5
02/01/2014,194,D,37.5
03/01/2014,194,D,37.5
04/01/2014,194,D,37.5
05/01/2014,194,D,37.5
06/01/2014,194,D,37.5
07/01/2014,194,D,37.5
08/01/2014,194,D,37.5
09/01/2014,194,D,37.5
